lspe_id,nama_daerah,date,buyer_name,tender_title,mainprocurementcategory,tender_minvalue,tender_status,award_title,award_date,award_value,award_supplier,days_to_award,budget_utilization_ratio
42,Jawa Tengah,2017-05-15,Pemerintah Daerah Provinsi Jawa Tengah,Studi Perencanaan Penanganan Permukiman Terdampak Bencana,Services,134409000.0,Complete,Studi Perencanaan Penanganan Permukiman Terdampak Bencana,2017-05-15,134200000.0,Pt. Java Desain Consultan,16,0.998445044602668
42,Jawa Tengah,2017-05-16,Pemerintah Daerah Provinsi Jawa Tengah,Pembelian Ternak Kambing Jawa Randu,Goods,1685320000.0,Complete,Pembelian Ternak Kambing Jawa Randu,2017-05-16,1593124000.0,Cv.Bin Ba'Udin,29,0.9452946621413144
42,Jawa Tengah,2017-05-16,Pemerintah Daerah Provinsi Jawa Tengah,Sambungan Rumah Untuk Keluarga Kurang Mampu Di Kabupaten Grobogan,Works,384807500.0,Complete,Sambungan Rumah Untuk Keluarga Kurang Mampu Di Kabupaten Grobogan,2017-05-16,329175000.0,Pt. Antera Jaya Abadi,25,0.8554277138569285
42,Jawa Tengah,2017-05-16,Pemerintah Daerah Provinsi Jawa Tengah,Sambungan Rumah Untuk Keluarga Kurang Mampu Di Kabupaten Rembang,Works,395802000.0,Complete,Sambungan Rumah Untuk Keluarga Kurang Mampu Di Kabupaten Rembang,2017-05-16,339297000.0,Pt. Emilia Jaya Abadi,25,0.8572392256734428
42,Jawa Tengah,2017-05-16,Kementerian Pertanian,"Pembuatan Sumur Artetis, Rumah Penjaga Ternak, Embung, Pagar Embung Dan Kubangan Kerbau Taman Teknologi Pertanian",Works,420482000.0,Complete,"Pembuatan Sumur Artetis, Rumah Penjaga Ternak, Embung, Pagar Embung Dan Kubangan Kerbau Taman Teknologi Pertanian",2017-05-16,410000000.0,Cv. Bima Jaya,25,0.9750714656037596
42,Jawa Tengah,2017-05-17,Pemerintah Daerah Provinsi Jawa Tengah,Pengawasan Gedung Rawat Inap Tiga Lantai Kelas Iii,Services,253544000.0,Complete,Pengawasan Gedung Rawat Inap Tiga Lantai Kelas Iii,2017-05-17,210048000.0,Cv. Nirmana,30,0.8284479222541256
42,Jawa Tengah,2017-05-18,Pemerintah Daerah Provinsi Jawa Tengah,Pengadaan Benih Kelapa Siap Tanam,Goods,414400000.0,Complete,Pengadaan Benih Kelapa Siap Tanam,2017-05-18,374000000.0,Cv. Sumber Agung,29,0.9025096525096524
42,Jawa Tengah,2017-05-18,Pemerintah Daerah Provinsi Jawa Tengah,Studi Identifikasi Perumahan/Permukiman Nelayan Di Jawa Tengah,Services,199815000.0,Complete,Studi Identifikasi Perumahan/Permukiman Nelayan Di Jawa Tengah,2017-05-18,186100000.0,Cv. Pola Prisma,21,0.9313615093961914
42,Jawa Tengah,2017-05-18,Pemerintah Daerah Provinsi Jawa Tengah,Studi Kelayakan Rumah Susun Di Jawa Tengah,Services,199870000.0,Complete,Studi Kelayakan Rumah Susun Di Jawa Tengah,2017-05-18,199540000.0,Cv. Artha Gemilang Engineering,21,0.9983489268024216
42,Jawa Tengah,2017-05-19,Pemerintah Daerah Provinsi Jawa Tengah,Pengadaan Bahan / Material Penanganan Kerusakan Longsoran Bahu Jalan Ruas Kuwu-Galeh Km. Smg. 101+200-101+300,Goods,353459000.0,Complete,Pengadaan Bahan / Material Penanganan Kerusakan Longsoran Bahu Jalan Ruas Kuwu-Galeh Km. Smg. 101+200-101+300,2017-05-19,255987000.0,Cv.Rambu Arta,36,0.7242339281217907
42,Jawa Tengah,2017-05-19,Pemerintah Daerah Provinsi Jawa Tengah,Belanja Jasa Konsultansi Non Konstruksi,Services,250000000.0,Complete,Belanja Jasa Konsultansi Non Konstruksi,2017-05-19,238623000.0,Sinergi Telematika,28,0.954492
42,Jawa Tengah,2017-05-19,Pemerintah Daerah Provinsi Jawa Tengah,Belanja Bahan Kimia (Cssd) Rsud Prof. Dr. Margono Soekarjo Purwokerto Tahun Anggaran 2017,Goods,640531300.0,Complete,Belanja Bahan Kimia (Cssd) Rsud Prof. Dr. Margono Soekarjo Purwokerto Tahun Anggaran 2017,2017-05-19,480000000.0,Cv. Podhomukti,23,0.749377899253323
42,Jawa Tengah,2017-05-19,Pemerintah Daerah Provinsi Jawa Tengah,Pengadaan Latasir Sand Sheet Jalan Wilayah Bpt Bina Marga Tegal 2,Goods,218000000.0,Complete,Pengadaan Latasir Sand Sheet Jalan Wilayah Bpt Bina Marga Tegal 2,2017-05-19,213000000.0,Andi Jaya Konstruksi,10,0.9770642201834864
42,Jawa Tengah,2017-05-20,Pemerintah Daerah Provinsi Jawa Tengah,Pagelaran Wayang,Services,1000000000.0,Complete,Pagelaran Wayang,2017-05-20,770100000.0,Cv. Cahaya Megah Cemerlang,23,0.7701
42,Jawa Tengah,2017-05-21,Pemerintah Daerah Provinsi Jawa Tengah,Pengadaan Jasa Konstruksi Pengecatan Gedung Kantor (Irna I Dan Irna Ii) Rsud Prof. Dr. Margono Soekarjo Purwokerto Tahun Anggaran 2017,Works,2134960000.0,Complete,Pengadaan Jasa Konstruksi Pengecatan Gedung Kantor (Irna I Dan Irna Ii) Rsud Prof. Dr. Margono Soekarjo Purwokerto Tahun Anggaran 2017,2017-05-21,1768000000.0,Cv.Pelita Hidup,26,0.8281185595983063
42,Jawa Tengah,2017-05-23,Pemerintah Daerah Provinsi Jawa Tengah,Rehabilitasi Jalan (Dinding Penahan Tanah) Ruas Kesesi/ Bts Kab Pekalongan-Bantarbolang,Works,4360945000.0,Complete,Rehabilitasi Jalan (Dinding Penahan Tanah) Ruas Kesesi/ Bts Kab Pekalongan-Bantarbolang,2017-05-23,3496061000.0,Pt.Saka Pilar Utama,27,0.8016750956501401
42,Jawa Tengah,2017-05-23,Pemerintah Daerah Provinsi Jawa Tengah,Rehabilitasi Jalan (Dinding Penahan Tanah) Ruas Pemalang-Randudongkal,Works,2617877000.0,Complete,Rehabilitasi Jalan (Dinding Penahan Tanah) Ruas Pemalang-Randudongkal,2017-05-23,2148200000.0,Pt. Valentara Sarana Raya,27,0.8205885914426079
42,Jawa Tengah,2017-05-23,Pemerintah Daerah Provinsi Jawa Tengah,Rehabilitasi Jembatan Layangan ( Kesesi / Bts. Kab. Pekalongan - Bantarbolang ),Works,700000000.0,Complete,Rehabilitasi Jembatan Layangan ( Kesesi / Bts. Kab. Pekalongan - Bantarbolang ),2017-05-23,574000000.0,Cv. Akasiah,27,0.82
42,Jawa Tengah,2017-05-23,Pemerintah Daerah Provinsi Jawa Tengah,Di. Kepoh Kab. Sragen,Works,1000000000.0,Complete,Di. Kepoh Kab. Sragen,2017-05-23,968522000.0,Cv. Sukses Makmur Sejahtera,27,0.968522
42,Jawa Tengah,2017-05-23,Pemerintah Daerah Provinsi Jawa Tengah,Di. Sucen Kota Salatiga,Works,1893000000.0,Complete,Di. Sucen Kota Salatiga,2017-05-23,1552241000.0,Cv. Permata Madani,27,0.8199899630216587
42,Jawa Tengah,2017-05-23,Pemerintah Daerah Provinsi Jawa Tengah,Perbaikan Saluran Irigasi Kbp.Ketitang,Works,573720000.0,Complete,Perbaikan Saluran Irigasi Kbp.Ketitang,2017-05-23,504875000.0,Cv. Sayla Afa,27,0.880002440214739
42,Jawa Tengah,2017-05-23,Pemerintah Daerah Provinsi Jawa Tengah,Perbaikan Saluran Irigasi Kbp.Banyubiru,Works,663705000.0,Complete,Perbaikan Saluran Irigasi Kbp.Banyubiru,2017-05-23,596595000.0,Cv.Karya Ragil Putra,27,0.898885800167243
42,Jawa Tengah,2017-05-23,Pemerintah Daerah Provinsi Jawa Tengah,Belanja Peralatan Kesehatan/Laboratorium/Radiology Di Bkim Semarang,Goods,896652700.0,Complete,Belanja Peralatan Kesehatan/Laboratorium/Radiology Di Bkim Semarang,2017-05-23,852822300.0,Pt. Dwi Mustika,20,0.9511177516110751
42,Jawa Tengah,2017-05-24,Pemerintah Daerah Provinsi Jawa Tengah,Campuran Aspal Panas (Cap) Kabupaten Semarang,Goods,599998000.0,Complete,Campuran Aspal Panas (Cap) Kabupaten Semarang,2017-05-24,555621116.41,Cv. Grahacaya Rystyas,18,0.926038280810936
42,Jawa Tengah,2017-05-25,Pemerintah Daerah Provinsi Jawa Tengah,Pertunjukan Kesenian Rakyat Jawa Tengah,Services,1574500000.0,Complete,Pertunjukan Kesenian Rakyat Jawa Tengah,2017-05-25,1235250000.0,Pt. Indo Potency,27,0.7845347729437917
42,Jawa Tengah,2017-05-26,Pemerintah Daerah Provinsi Jawa Tengah,Evaluasi Dan Penyusunan Rued Provinsi Jawa Tengah,Services,250000000.0,Complete,Evaluasi Dan Penyusunan Rued Provinsi Jawa Tengah,2017-05-26,232290000.0,Pt. Java Desain Consultan,39,0.92916
42,Jawa Tengah,2017-05-26,Pemerintah Daerah Provinsi Jawa Tengah,Sambungan Rumah Untuk Keluarga Kurang Mampu Di Kabupaten Blora,Works,505747000.0,Complete,Sambungan Rumah Untuk Keluarga Kurang Mampu Di Kabupaten Blora,2017-05-26,436425000.0,Pt. Antera Jaya Abadi,34,0.8629314657328664
42,Jawa Tengah,2017-05-26,Pemerintah Daerah Provinsi Jawa Tengah,Sambungan Rumah Untuk Keluarga Kurang Mampu Di Kabupaten Jepara,Works,274862500.0,Complete,Sambungan Rumah Untuk Keluarga Kurang Mampu Di Kabupaten Jepara,2017-05-26,240281250.0,Pt. Antera Jaya Abadi,34,0.8741870935467734
42,Jawa Tengah,2017-05-26,Pemerintah Daerah Provinsi Jawa Tengah,Di. Menggok Kab. Wonogiri,Works,1000000000.0,Complete,Di. Menggok Kab. Wonogiri,2017-05-26,802263000.0,Cv Anugrah Tehnik Abadi,18,0.802263
42,Jawa Tengah,2017-05-26,Pemerintah Daerah Provinsi Jawa Tengah,Di. Gangsa Lumingsir Kab. Tegal,Works,1900000000.0,Complete,Di. Gangsa Lumingsir Kab. Tegal,2017-05-26,1502120000.0,Cv. Randu Pendowo,18,0.7905894736842105
42,Jawa Tengah,2017-05-26,Pemerintah Daerah Provinsi Jawa Tengah,"Embung Kabukan Cs (Embung Kabukan, Embung Margapadang) Kab. Tegal",Works,4000000000.0,Complete,"Embung Kabukan Cs (Embung Kabukan, Embung Margapadang) Kab. Tegal",2017-05-26,3940370000.0,Pt.Mumpuni,18,0.9850925
42,Jawa Tengah,2017-05-26,Pemerintah Daerah Provinsi Jawa Tengah,Embung Pasangan Kab. Tegal,Works,1100000000.0,Complete,Embung Pasangan Kab. Tegal,2017-05-26,894625000.0,Cv.Satria Tama,18,0.8132954545454546
42,Jawa Tengah,2017-05-26,Pemerintah Daerah Provinsi Jawa Tengah,"Embung Rengaspendawa Cs ( Embung Rengaspendawa, Embung Jatirokeh ) Kab. Brebes",Works,7000000000.0,Complete,"Embung Rengaspendawa Cs ( Embung Rengaspendawa, Embung Jatirokeh ) Kab. Brebes",2017-05-26,5591067000.0,Pt.Karya Bhakti,18,0.7987238571428571
42,Jawa Tengah,2017-05-26,Pemerintah Daerah Provinsi Jawa Tengah,Ls. Kedung Jati Kab. Purbalingga,Works,1150000000.0,Complete,Ls. Kedung Jati Kab. Purbalingga,2017-05-26,914139000.0,Cv. Feoda,16,0.7949034782608696
42,Jawa Tengah,2017-05-27,Pemerintah Daerah Provinsi Jawa Tengah,"Pengadaan Akomodasi, Transportasi Dan Konsumsi Benchmarking Diklat Kepemimpinan Tk. Iii Tahap Iv",Services,224300000.0,Complete,"Pengadaan Akomodasi, Transportasi Dan Konsumsi Benchmarking Diklat Kepemimpinan Tk. Iii Tahap Iv",2017-05-27,216040000.0,Pt. Pesona Permata Buana,12,0.9631743201069995
42,Jawa Tengah,2017-05-29,Pemerintah Daerah Provinsi Jawa Tengah,Sambungan Rumah Untuk Keluarga Kurang Mampu Di Kabupaten Pati,Works,516741500.0,Complete,Sambungan Rumah Untuk Keluarga Kurang Mampu Di Kabupaten Pati,2017-05-29,418543000.0,Pt. Emilia Jaya Abadi,38,0.8099659113889633
42,Jawa Tengah,2017-05-29,Pemerintah Daerah Provinsi Jawa Tengah,Pengadaan Reagen Pcr Avian Influenza (Ai),Goods,422612000.0,Complete,Pengadaan Reagen Pcr Avian Influenza (Ai),2017-05-29,390005000.0,Cv.Elpramith Lirodi,24,0.9228441217949324
42,Jawa Tengah,2017-05-29,Pemerintah Daerah Provinsi Jawa Tengah,"Pengadaan Akomodasi, Transportasi Dan Konsumsi Benchmarking Diklat Kepemimpinan Tk. Iv Tahap Iv",Services,292410000.0,Complete,"Pengadaan Akomodasi, Transportasi Dan Konsumsi Benchmarking Diklat Kepemimpinan Tk. Iv Tahap Iv",2017-05-29,286596000.0,Pt. Pesona Permata Buana,14,0.9801169590643276
42,Jawa Tengah,2017-05-30,Pemerintah Daerah Provinsi Jawa Tengah,Pengadaaan Speedboat Pengawasan Sdkp,Works,2399500000.0,Complete,Pengadaaan Speedboat Pengawasan Sdkp,2017-05-30,2380251000.0,Pt Trisetia Cipta Persada,18,0.9919779120650136
42,Jawa Tengah,2017-05-30,Pemerintah Daerah Provinsi Jawa Tengah,Rehab Kolam Dan Pipanisasi Umbul Nilo Di Janti (Dak),Works,1129700000.0,Complete,Rehab Kolam Dan Pipanisasi Umbul Nilo Di Janti (Dak),2017-05-30,1016500000.0,Cv. Surya Nusantara,20,0.89979640612552
42,Jawa Tengah,2017-05-30,Pemerintah Daerah Provinsi Jawa Tengah,Belanja Modal Peralatan Dan Mesin Pengadaan Alat Pengangkat,Goods,809499400.0,Complete,Belanja Modal Peralatan Dan Mesin Pengadaan Alat Pengangkat,2017-05-30,804449000.0,Cv. Mae Moena,20,0.993761082466522
42,Jawa Tengah,2017-05-30,Pemerintah Daerah Provinsi Jawa Tengah,Revitalisasi Tambak Di Satker Biap Karanganyar Tugu (Dak),Works,717460000.0,Complete,Revitalisasi Tambak Di Satker Biap Karanganyar Tugu (Dak),2017-05-30,626120000.0,Cv. Sigap Karya Utama,20,0.8726897666768879
42,Jawa Tengah,2017-05-30,Pemerintah Daerah Provinsi Jawa Tengah,Revitalisasi Tambak Di Bpbiapl Maribaya (Dak),Works,910600000.0,Complete,Revitalisasi Tambak Di Bpbiapl Maribaya (Dak),2017-05-30,896933000.0,Cv.Karya Manunggal,20,0.9849912145837908
42,Jawa Tengah,2017-05-30,Pemerintah Daerah Provinsi Jawa Tengah,Rehab Kolam Dan Saluran Kolam Di Randudongkal (Dak),Works,1107800000.0,Complete,Rehab Kolam Dan Saluran Kolam Di Randudongkal (Dak),2017-05-30,1096300000.0,Cv.Legenda,18,0.9896190648131432
42,Jawa Tengah,2017-05-30,Pemerintah Daerah Provinsi Jawa Tengah,"Penyekat Kolam Dan Saluran Kolam Di Tambaksogra Dan Perbaikan Kolam, Gedung Dan Bak Tandon Di Singosari (Dak)",Works,934757000.0,Complete,"Penyekat Kolam Dan Saluran Kolam Di Tambaksogra Dan Perbaikan Kolam, Gedung Dan Bak Tandon Di Singosari (Dak)",2017-05-30,828000000.0,Cv. Berkah Bersama,20,0.8857917084333148
42,Jawa Tengah,2017-05-30,Pemerintah Daerah Provinsi Jawa Tengah,"Perbaikan Revetment, Talud Dan Fender Di Ppp Tegalsari (Dak)",Works,1385326000.0,Complete,"Perbaikan Revetment, Talud Dan Fender Di Ppp Tegalsari (Dak)",2017-05-30,1336950000.0,Cv.Legenda,18,0.9650796996519232
42,Jawa Tengah,2017-05-30,Pemerintah Daerah Provinsi Jawa Tengah,"Pembangunan Gedung Pelayanan Upt Balai Pengawasan Konservasi Wilayah Barat, Ppi Larangan (Dak)",Works,681600000.0,Complete,"Pembangunan Gedung Pelayanan Upt Balai Pengawasan Konservasi Wilayah Barat, Ppi Larangan (Dak)",2017-05-30,635240000.0,Cv. Sukses Makmur Sejahtera,18,0.9319835680751174
42,Jawa Tengah,2017-05-30,Pemerintah Daerah Provinsi Jawa Tengah,Pengerukan Kolam Pelabuhan Di Ppp Tegalsari (Dak),Works,1205585000.0,Complete,Pengerukan Kolam Pelabuhan Di Ppp Tegalsari (Dak),2017-05-30,1169300000.0,Purisidi,18,0.9699025784162876
42,Jawa Tengah,2017-05-30,Pemerintah Daerah Provinsi Jawa Tengah,Pembangunan Drainase Di Ppp Morodemak (Dak),Works,1388900000.0,Complete,Pembangunan Drainase Di Ppp Morodemak (Dak),2017-05-30,1347208000.0,Cancut Tali Wondo,18,0.9699820001439988
42,Jawa Tengah,2017-05-30,Pemerintah Daerah Provinsi Jawa Tengah,Pengerukan Kolam Pelabuhan Di Ppi Larangan (Dak),Works,1000000000.0,Complete,Pengerukan Kolam Pelabuhan Di Ppi Larangan (Dak),2017-05-30,966400000.0,Purisidi,18,0.9664
42,Jawa Tengah,2017-05-30,Pemerintah Daerah Provinsi Jawa Tengah,Pengerukan Alur Sungai Di Ppp Logending Kebumen (Dak),Works,930000000.0,Complete,Pengerukan Alur Sungai Di Ppp Logending Kebumen (Dak),2017-05-30,701200000.0,Cv. Surya Putra Kenanga,18,0.753978494623656
42,Jawa Tengah,2017-05-30,Pemerintah Daerah Provinsi Jawa Tengah,Pembangunan Drainase Di Ppp Tegalsari (Dak),Works,409900000.0,Complete,Pembangunan Drainase Di Ppp Tegalsari (Dak),2017-05-30,387700000.0,Cv. Maju Mapan,18,0.9458404488899732
42,Jawa Tengah,2017-05-30,Pemerintah Daerah Provinsi Jawa Tengah,Rehab Kolam Dan Atap Tritisan Di Muntilan Dan Hatchery Broodstock Center Ngrajek (Dak),Works,358000000.0,Complete,Rehab Kolam Dan Atap Tritisan Di Muntilan Dan Hatchery Broodstock Center Ngrajek (Dak),2017-05-30,350164000.0,Cv.Karya Manunggal,18,0.9781117318435756
42,Jawa Tengah,2017-05-30,Pemerintah Daerah Provinsi Jawa Tengah,Pengadaa Kontainer Lapangan,Goods,2140200000.0,Complete,Pengadaa Kontainer Lapangan,2017-05-30,1668713750.0,Cv. Agro Berkat Abadi,15,0.7796999112232501
42,Jawa Tengah,2017-05-30,Pemerintah Daerah Provinsi Jawa Tengah,"Pengadaan Akomodasi, Transportasi Dan Konsumsi Benchmarking Diklat Kepemimpinan Tk. Iv Tahap V",Services,236750000.0,Complete,"Pengadaan Akomodasi, Transportasi Dan Konsumsi Benchmarking Diklat Kepemimpinan Tk. Iv Tahap V",2017-05-30,228090000.0,Pt. Pesona Permata Buana,14,0.9634213305174234
42,Jawa Tengah,2017-05-31,Pemerintah Daerah Provinsi Jawa Tengah,Pengawasan Konstruksi Irigasi Paket I (Dak),Services,279510000.0,Complete,Pengawasan Konstruksi Irigasi Paket I (Dak),2017-05-31,274736000.0,Cv. Seia Cons,35,0.9829201101928374
42,Jawa Tengah,2017-05-31,Badan Pusat Statistik,Pengadaan Perlengkapan Petugas Pendataan Umk Dan Umb Se2016,Goods,918148000.0,Complete,Pengadaan Perlengkapan Petugas Pendataan Umk Dan Umb Se2016,2017-05-31,734518400.0,Cv. Wirya Hutama,14,0.8
42,Jawa Tengah,2017-06-02,Pemerintah Daerah Provinsi Jawa Tengah,Studi Penetapan Nilai Perolehan Air (Npa) Di Jawa Tengah Paket P-38,Services,200000000.0,Complete,Studi Penetapan Nilai Perolehan Air (Npa) Di Jawa Tengah Paket P-38,2017-06-02,185370000.0,Pt. Java Desain Consultan,28,0.92685
42,Jawa Tengah,2017-06-02,Pemerintah Daerah Provinsi Jawa Tengah,Monitoring Dan Updating Industri Rokok,Services,275000000.0,Complete,Monitoring Dan Updating Industri Rokok,2017-06-02,268488000.0,Cv. Puri Sapta Consultant,27,0.97632
42,Jawa Tengah,2017-06-02,Pemerintah Daerah Provinsi Jawa Tengah,Perbaikan Saluran Irigasi Kbp.Winong,Works,265237000.0,Complete,Perbaikan Saluran Irigasi Kbp.Winong,2017-06-02,239038000.0,Cv. Asia,16,0.901224188178874
42,Jawa Tengah,2017-06-02,Pemerintah Daerah Provinsi Jawa Tengah,Perbaikan Saluran Irigasi Kb.Pal. Kalinyamat,Works,315747000.0,Complete,Perbaikan Saluran Irigasi Kb.Pal. Kalinyamat,2017-06-02,264538000.0,Cv.Karya Ragil Putra,16,0.8378163529661407
42,Jawa Tengah,2017-06-02,Pemerintah Daerah Provinsi Jawa Tengah,Sambungan Listrik Murah Untuk Keluarga Kurang Mampu Di Kabupaten Banjarnegara,Works,659670000.0,Complete,Sambungan Listrik Murah Untuk Keluarga Kurang Mampu Di Kabupaten Banjarnegara,2017-06-02,545325000.0,Pt Nur Meisindo Jaya Abadi,21,0.826663331665833
42,Jawa Tengah,2017-06-02,Pemerintah Daerah Provinsi Jawa Tengah,Sambungan Listrik Murah Untuk Keluarga Kurang Mampu Di Kabupaten Wonosobo,Works,659670000.0,Complete,Sambungan Listrik Murah Untuk Keluarga Kurang Mampu Di Kabupaten Wonosobo,2017-06-02,538601000.0,Pt. Sinar Tri Jaya Abadi,21,0.8164703563903164
42,Jawa Tengah,2017-06-02,Pemerintah Daerah Provinsi Jawa Tengah,Pengadaan Konstruksi Fisik Bangunan Gedung Balkesmas Kota Tegal - Dbhcht 2017 Dan Pembangunan Gedung Baru Instalasi Farmasi Di Kota Tegal - Dak 2017,Works,2384296000.0,Complete,Pengadaan Konstruksi Fisik Bangunan Gedung Balkesmas Kota Tegal - Dbhcht 2017 Dan Pembangunan Gedung Baru Instalasi Farmasi Di Kota Tegal - Dak 2017,2017-06-02,1976939599.84,Guna Tama,21,0.8291502396682291
42,Jawa Tengah,2017-06-02,Pemerintah Daerah Provinsi Jawa Tengah,Rehab Gedung Kantor Satker Piap Sluke (Dak),Works,396850000.0,Complete,Rehab Gedung Kantor Satker Piap Sluke (Dak),2017-06-02,326400000.0,Cv. Joya Perkasa Jaya,18,0.8224770064256016
42,Jawa Tengah,2017-06-05,Pemerintah Daerah Provinsi Jawa Tengah,Rehabilitasi / Peningkatan Sarana Penunjang Gedung Uppd Kota Salatiga,Works,561000000.0,Complete,Rehabilitasi / Peningkatan Sarana Penunjang Gedung Uppd Kota Salatiga,2017-06-05,498700000.0,Cv. Ardetama,20,0.8889483065953654
42,Jawa Tengah,2017-06-05,Pemerintah Daerah Provinsi Jawa Tengah,Pengadaan Dan Pemasangan Lpju Di Ruas Jalan Bobotsari-Belik Kabupaten Purbalingga,Works,705296000.0,Complete,Pengadaan Dan Pemasangan Lpju Di Ruas Jalan Bobotsari-Belik Kabupaten Purbalingga,2017-06-05,687600000.0,Jurus Traffindo,21,0.974909825094712
42,Jawa Tengah,2017-06-05,Pemerintah Daerah Provinsi Jawa Tengah,Belanja Mesin Fogging,Goods,699915000.0,Complete,Belanja Mesin Fogging,2017-06-05,638000000.0,Cv. Ravel Putra Mandiri,31,0.9115392583385126
42,Jawa Tengah,2017-06-05,Pemerintah Daerah Provinsi Jawa Tengah,Belanja Obat-Obatan Insektisida,Goods,600000000.0,Complete,Belanja Obat-Obatan Insektisida,2017-06-05,591000000.0,Cv. Delta Farmatama,31,0.985
42,Jawa Tengah,2017-06-05,Pemerintah Daerah Provinsi Jawa Tengah,Pembangunan Gedung Kantor Bpsda Solo,Works,2421100000.0,Complete,Pembangunan Gedung Kantor Bpsda Solo,2017-06-05,2084578000.0,Cv. Mitra Sarana Jaya,19,0.8610045020858288
42,Jawa Tengah,2017-06-05,Pemerintah Daerah Provinsi Jawa Tengah,"Embung Kedawon (Ljtn) Cs (Embung Kedawon (Ljtn), Embung Karangsari (Ljtn), Embung Rancawuluh (Ljtn)) Kab. Brebes",Works,2050000000.0,Complete,"Embung Kedawon (Ljtn) Cs (Embung Kedawon (Ljtn), Embung Karangsari (Ljtn), Embung Rancawuluh (Ljtn)) Kab. Brebes",2017-06-05,1777180000.0,Cv. Jasa Mekar,19,0.8669170731707317
