lspe_id,nama_daerah,source_year,source_file,date,buyer_name,tender_title,mainprocurementcategory,tender_minvalue,tender_datepublished,tender_status,award_title,award_date,award_value,award_supplier,days_to_award,budget_utilization_ratio,award_month,award_quarter,award_weekday,log_tender_minvalue,log_award_value,value_gap,title_word_count,award_title_word_count,supplier_count,award_value_per_day,same_day_award_flag,anomaly_score,severity_band,prediction_label,anomaly_flag,top_1_feature,top_1_shap,top_1_impact,top_2_feature,top_2_shap,top_2_impact,top_3_feature,top_3_shap,top_3_impact,human_readable_explanation,demo_case_label
127,Jakarta,2023,ocds-data-tender-2023-127.json,2023-04-14,Pemerintah Daerah Provinsi Dki Jakarta,Jasa Eo Pemilihan Abang Dan None Jakarta Selatan Tahun 2023,Services,1252306428.2,2023-04-03,Complete,Jasa Eo Pemilihan Abang Dan None Jakarta Selatan Tahun 2023,2023-04-14,1145627700.0,Pt. Ishana Abyakta Indonesia,11,0.9148141973899035,4,2,4,20.948252831434683,20.859218534220496,-106678728.20000005,10,10,1,104147972.72727273,0,0.4224855815467691,low,normal,0,mainprocurementcategory,0.18467356965327922,pushes anomaly score up,award_month,-0.18399807701893103,pushes anomaly score down,budget_utilization_ratio,0.16921278253844374,pushes anomaly score up,"[LOW] mainprocurementcategory=Services (pushes anomaly score up, SHAP 0.1847); award_month=4 (pushes anomaly score down, SHAP -0.1840); budget_utilization_ratio=0.9148 (pushes anomaly score up, SHAP 0.1692)",jakarta_127_normal_demo
127,Jakarta,2023,ocds-data-tender-2023-127.json,2023-03-15,Pemerintah Daerah Provinsi Dki Jakarta,(Pemeliharaan Prasarana Dan Sarana Rumah Susun) Belanja Pengolahan Air Limbah & Belanja Pemeliharaan Instalasi-Instalasi Air Kotor-Instalasi Air Kotor Lainnya,Services,682614558.0,2023-03-03,Complete,(Pemeliharaan Prasarana Dan Sarana Rumah Susun) Belanja Pengolahan Air Limbah & Belanja Pemeliharaan Instalasi-Instalasi Air Kotor-Instalasi Air Kotor Lainnya,2023-03-15,659835060.0,Cv. Detrila Karya,12,0.9666290474865612,3,1,2,20.34144092295247,20.307500454176886,-22779498.0,19,19,1,54986255.0,0,0.4873925919662703,medium,warning,0,award_title_word_count,-0.7056726179474476,pushes anomaly score down,title_word_count,-0.6014235090530448,pushes anomaly score down,award_quarter,-0.5695694000781736,pushes anomaly score down,"[MEDIUM] award_title_word_count=19 (pushes anomaly score down, SHAP -0.7057); title_word_count=19 (pushes anomaly score down, SHAP -0.6014); award_quarter=1 (pushes anomaly score down, SHAP -0.5696)",jakarta_127_warning_demo
127,Jakarta,2022,ocds-data-tender-2022-127.json,2023-01-16,Pemerintah Daerah Provinsi Dki Jakarta,Pekerjaan Konstruksi Jaringan Pipa Air Limbah Jakarta Sewerage Development Project Zone 1 Paket 5 (Area 2-1),Works,907898964458.0,2022-06-30,Complete,Pekerjaan Konstruksi Jaringan Pipa Air Limbah Jakarta Sewerage Development Project Zone 1 Paket 5 (Area 2-1),2023-01-16,787168020000.0,Pt. Nindya Karya (Persero),200,0.8670216079274038,1,1,0,27.5343989367342,27.391707556860506,-120730944458.0,16,16,1,3935840100.0,0,0.76638414314525,high,anomaly,1,tender_minvalue,-1.383848997875906,pushes anomaly score down,value_gap,-1.3615318094393416,pushes anomaly score down,award_value,-1.092335754771577,pushes anomaly score down,"[HIGH] tender_minvalue=907,898,964,458 (pushes anomaly score down, SHAP -1.3838); value_gap=-120,730,944,458 (pushes anomaly score down, SHAP -1.3615); award_value=787,168,020,000 (pushes anomaly score down, SHAP -1.0923)",jakarta_127_anomaly_demo
