lspe_id,nama_daerah,mainprocurementcategory,award_value_p99,days_to_award_p95,budget_ratio_p05,budget_ratio_p95
127,Jakarta,Goods,31330349982.360092,34.0,0.6250572618055374,0.9960947345280728
127,Jakarta,Services,14813999278.108809,65.0,0.6908256103085127,0.9895701590903112
127,Jakarta,Works,243135690937.6002,49.19999999999982,0.7808792877156961,0.9791575296702812
